BOS,Al Horford,26540100
BOS,Amir Johnson,12000000
BOS,Avery Bradley,8269663
BOS,Tyler Zeller,8000000
BOS,Isaiah Thomas,6587132
BOS,Jae Crowder,6286408
BOS,Jonas Jerebko,5000000
BOS,Jaylen Brown,4743000
BOS,Marcus Smart,3578880
BOS,Kelly Olynyk,3094014
BOS,Terry Rozier,1906440
BOS,James Young,1825200
BOS,Demetrius Jackson,1450000
BOS,Gerald Green,1410598
BOS,Jordan Mickey,1223653
BOS,R.J. Hunter,1200240
BOS,Ben Bentil,250000
BOS,Damion Lee,50000
BOS,Jalen Jones,25000
BOS,Marcus Georges-Hunt,25000
TOR,DeMar DeRozan,26540100
TOR,Jonas Valanciunas,14382022
TOR,DeMarre Carroll,14200000
TOR,Serge Ibaka,12250000
TOR,Kyle Lowry,12000000
TOR,Cory Joseph,7330000
TOR,Patrick Patterson,6050000
TOR,P.J. Tucker,5300000
TOR,Jakob Poeltl,2703960
TOR,Lucas Nogueira,1921320
TOR,Bruno Caboclo,1589640
TOR,Delon Wright,1577280
TOR,Pascal Siakam,1196040
TOR,Norman Powell,874636
TOR,Fred VanVleet,543471
TOR,Brady Heslip,56500
TOR,Yanick Moreira,50000
TOR,E.J. Singler,50000
TOR,Jarrod Uthoff,50000
NYK,Carmelo Anthony,24559380
NYK,Derrick Rose,21323250
NYK,Joakim Noah,17000000
NYK,Courtney Lee,11242000
NYK,Lance Thomas,6191000
NYK,Brandon Jennings,4837318
NYK,Kristaps Porzingis,4317720
NYK,Kyle O'Quinn,3900000
NYK,Mindaugas Kuzminskas,2898000
NYK,Lou Amundson,1551659
NYK,Sasha Vujacic,1410598
NYK,Willy Hernangomez,1375000
NYK,Justin Holiday,1015696
NYK,Maurice Ndour,543471
NYK,Marshall Plumlee,543471
NYK,Ron Baker,543471
NYK,Chasson Randle,243860
NYK,J.P. Tokoto,100000
PHI,Andrew Bogut,11027027
PHI,Jerryd Bayless,9424084
PHI,Gerald Henderson,9000000
PHI,Tiago Splitter,8550000
PHI,Sergio Rodriguez,8000000
PHI,Carl Landry,6500000
PHI,Ben Simmons,5903160
PHI,Joel Embiid,4826160
PHI,Jahlil Okafor,4788840
PHI,Tibor Pleiss,3000000
PHI,Nik Stauskas,2993040
PHI,Dario Saric,2318280
PHI,Justin Anderson,1514160
PHI,Sasha Kaun,1333420
PHI,Timothe Luwawu-Cabarrot,1326960
PHI,Richaun Holmes,1025831
PHI,Robert Covington,1015696
PHI,Elton Brand,1000000
PHI,T.J. McConnell,874636
PHI,Hollis Thompson,442126
PHI,Chasson Randle,297311
PHI,Brandon Paul,155000
PHI,Shawn Long,96969
PHI,James Webb,65000
PHI,Justin Harper,57672
PHI,Dionte Christmas,50000
PHI,Cat Barber,50000
PHI,Alex Poythress,38903
BRK,Brook Lopez,21165675
BRK,Jeremy Lin,11483254
BRK,Trevor Booker,9250000
BRK,Andrew Nicholson,6088993
BRK,Deron Williams,5500000
BRK,Luis Scola,5000000
BRK,Greivis Vasquez,4347826
BRK,K.J. McDaniels,3333333
BRK,Justin Hamilton,3000000
BRK,Randy Foye,2500000
BRK,Quincy Acy,1914544
BRK,Caris LeVert,1562280
BRK,Rondae Hollis-Jefferson,1395600
BRK,Marcus Thornton,1315448
BRK,Isaiah Whitehead,1074145
BRK,Anthony Bennett,1015696
BRK,Joe Harris,980431
BRK,Sean Kilpatrick,980431
BRK,Spencer Dinwiddie,726672
BRK,Jarrett Jack,500000
BRK,Andrea Bargnani,323599
BRK,Yogi Ferrell,202300
BRK,Archie Goodwin,194494
BRK,Egidijus Mockevicius,100000
BRK,Cliff Alexander,51449
BRK,Beau Beech,45000
BRK,Prince Ibeh,31969
CLE,LeBron James,30963450
CLE,Kevin Love,21165675
CLE,Kyrie Irving,17638063
CLE,Tristan Thompson,15330435
CLE,J.R. Smith,12800000
CLE,Iman Shumpert,9700000
CLE,Channing Frye,7806971
CLE,Kyle Korver,5239437
CLE,Richard Jefferson,2500000
CLE,James Jones,1551659
CLE,Jordan McRae,874636
CLE,Kay Felder,543471
CLE,Derrick Williams,402043
CLE,Deron Williams,259626
CLE,Andrew Bogut,242224
CLE,Larry Sanders,207722
CLE,Dahntay Jones,24022
CLE,Edy Tavares,5145
MIL,Greg Monroe,17100000
MIL,Khris Middleton,15200000
MIL,John Henson,12517606
MIL,Miles Plumlee,12500000
MIL,Mirza Teletovic,10500000
MIL,Matthew Dellavedova,9607500
MIL,Spencer Hawes,6348759
MIL,Jabari Parker,5374320
MIL,Giannis Antetokounmpo,2995421
MIL,Thon Maker,2568600
MIL,Tony Snell,2368327
MIL,Larry Sanders,1865547
MIL,Rashad Vaughn,1811040
MIL,Steve Novak,1551659
MIL,Jason Terry,1551659
MIL,Michael Beasley,1403611
MIL,Malcolm Brogdon,925000
MIL,Terrence Jones,236457
MIL,Axel Toupane,51449
MIL,Gary Payton,35166
IND,Paul George,18314532
IND,Thaddeus Young,14153652
IND,Monta Ellis,10770000
IND,Al Jefferson,10230179
IND,Jeff Teague,8800000
IND,Rodney Stuckey,7000000
IND,C.J. Miles,4583450
IND,Lavoy Allen,4000000
IND,Lance Stephenson,4000000
IND,Aaron Brooks,2700000
IND,Myles Turner,2463840
IND,Kevin Seraphin,1800000
IND,Jeremy Evans,1227286
IND,Rakeem Christmas,1052342
IND,Joe Young,1052342
IND,Glenn Robinson,1050500
IND,Georges Niang,650000
IND,Julyan Stone,50000
IND,Ben Bentil,50000
IND,Alex Poythress,35381
IND,Nick Zeisloft,25000
CHI,Dwyane Wade,23200000
CHI,Jimmy Butler,17552209
CHI,Rajon Rondo,14000000
CHI,Robin Lopez,13219250
CHI,Nikola Mirotic,5782450
CHI,Anthony Morrow,3488000
CHI,Michael Carter-Williams,3183526
CHI,Cameron Payne,2112480
CHI,Denzel Valentine,2092200
CHI,Joffrey Lauvergne,1709720
CHI,Jerian Grant,1643040
CHI,Bobby Portis,1453680
CHI,Isaiah Canaan,1015696
CHI,Cristiano Felicio,874636
CHI,Paul Zipser,750000
CHI,R.J. Hunter,425000
CHI,Thomas Walkup,69500
DET,Andre Drummond,22116750
DET,Tobias Harris,17200000
DET,Reggie Jackson,14956522
DET,Jon Leuer,10991957
DET,Boban Marjanovic,7000000
DET,Aron Baynes,6500000
DET,Ish Smith,6000000
DET,Josh Smith,5400000
DET,Marcus Morris,4625000
DET,Kentavious Caldwell-Pope,3678319
DET,Stanley Johnson,2969880
DET,Reggie Bullock,2255644
DET,Henry Ellenson,1704120
DET,Beno Udrih,1551659
DET,Darrun Hilliard,874636
DET,Michael Gbinije,650000
DET,Aaron Gray,452059
DET,Nikola Jovanovic,30000
DET,Ray McCallum,11949
WAS,Bradley Beal,22116750
WAS,John Wall,16957900
WAS,Ian Mahinmi,15944154
WAS,Marcin Gortat,12000000
WAS,Markieff Morris,7400000
WAS,Otto Porter,5893981
WAS,Jason Smith,5000000
WAS,Bojan Bogdanovic,3730653
WAS,Trey Burke,3386598
WAS,Tomas Satoransky,2870813
WAS,Kelly Oubre,2006640
