TOR,Kyle Lowry,31200000
TOR,Marc Gasol,24119025
TOR,Kawhi Leonard,23114067
TOR,Serge Ibaka,21666667
TOR,Danny Green,10000000
TOR,Norman Powell,9367200
TOR,Fred VanVleet,8653847
TOR,OG Anunoby,1952760
TOR,Pascal Siakam,1544951
TOR,Justin Hamilton,1000000
TOR,Lorenzo Brown,800000
TOR,Patrick McCaw,786211
TOR,Jeremy Lin,697000
TOR,Malcolm Miller,457418
TOR,Chris Boucher,457418
TOR,Jodie Meeks,319677
TOR,Eric Moreland,106237
TOR,Jordan Loyd,0
PHI,Joel Embiid,25467250
PHI,Jimmy Butler,20445779
PHI,Tobias Harris,14800000
PHI,J.J. Redick,12250000
PHI,Boban Marjanović,7000000
PHI,Ben Simmons,6434520
PHI,Jonathon Simmons,6000000
PHI,Mike Scott,4320500
PHI,Justin Patton,2667600
PHI,Zhaire Smith,2611800
PHI,Amir Johnson,2393887
PHI,Furkan Korkmaz,1740000
PHI,Jonah Bolden,1690000
PHI,James Ennis,1621415
PHI,T.J. McConnell,1600520
PHI,Malachi Richardson,1569360
PHI,Corey Brewer,270496
PHI,Greg Monroe,59820
PHI,Shake Milton,0
PHI,Haywood Highsmith,0
BOS,Gordon Hayward,31214295
BOS,Al Horford,28928710
BOS,Kyrie Irving,20099189
BOS,Marcus Smart,11660716
BOS,Jayson Tatum,6700800
BOS,Marcus Morris,5375000
BOS,Aron Baynes,5193600
BOS,Jaylen Brown,5169960
BOS,Terry Rozier,3050390
BOS,Guerschon Yabusele,2667600
BOS,Robert Williams,1654440
BOS,Semi Ojeleye,1378242
BOS,Daniel Theis,1378242
BOS,Brad Wanamaker,838464
BOS,Greg Monroe,122344
BOS,Demetrius Jackson,92857
BOS,Jonathan Gibson,17092
BOS,R.J. Hunter,0
BOS,PJ Dozier,0
BRK,Dwight Howard,18919725
BRK,Allen Crabbe,18500000
BRK,DeMarre Carroll,15400000
BRK,Kenneth Faried,13764045
BRK,Jared Dudley,9530000
BRK,Joe Harris,8333333
BRK,D'Angelo Russell,7019698
BRK,Deron Williams,5474787
BRK,Ed Davis,4449000
BRK,Rondae Hollis-Jefferson,2470357
BRK,Greg Monroe,2165481
BRK,Jarrett Allen,2034120
BRK,Shabazz Napier,1942422
BRK,Caris LeVert,1702800
BRK,Spencer Dinwiddie,1656092
BRK,Džanan Musa,1632240
BRK,Rodions Kurucs,1618320
BRK,Treveon Graham,1512601
BRK,Mitch Creek,94742
BRK,Tahjere McCall,47371
BRK,Theo Pinson,4737
BRK,Alan Williams,0
NYK,DeAndre Jordan,22897200
NYK,Enes Kanter,18622514
NYK,Wesley Matthews,18622514
NYK,Joakim Noah,18530000
NYK,Lance Thomas,7119650
NYK,Mario Hezonja,6500000
NYK,Ron Baker,4544400
NYK,Emmanuel Mudiay,4294480
NYK,Frank Ntilikina,4155720
NYK,Dennis Smith,3819960
NYK,Kevin Knox,3739920
NYK,Allonzo Trier,3382000
NYK,Noah Vonleh,1621415
NYK,Luke Kornet,1619260
NYK,Mitchell Robinson,1485440
NYK,Damyean Dotson,1378242
NYK,John Jenkins,585810
NYK,Henry Ellenson,427289
NYK,Billy Garrett,42634
NYK,Kadeem Allen,0
NYK,Isaiah Hicks,0
MIL,Giannis Antetokounmpo,24157304
MIL,George Hill,19000000
MIL,Eric Bledsoe,15000000
MIL,Khris Middleton,13000000
MIL,Nikola Mirotić,12500000
MIL,Tony Snell,10607143
MIL,Ersan İlyasova,7000000
MIL,Mirza Teletović,3500000
MIL,Jodie Meeks,3454500
MIL,Brook Lopez,3382000
MIL,D.J. Wilson,2534280
MIL,Donte DiVincenzo,2481000
MIL,Spencer Hawes,2007058
MIL,Larry Sanders,1865547
MIL,Pat Connaughton,1641000
MIL,Malcolm Brogdon,1544951
MIL,Sterling Brown,1378242
MIL,Pau Gasol,527467
MIL,Tim Frazier,210692
MIL,Isaiah Canaan,99290
MIL,Bonzie Colson,0
IND,Victor Oladipo,21000000
IND,Thaddeus Young,13764045
IND,Tyreke Evans,12400000
IND,Bojan Bogdanović,10500000
IND,Darren Collison,10000000
IND,Cory Joseph,7945000
IND,Doug McDermott,7333334
IND,Kyle O'Quinn,4449000
IND,Al Jefferson,4000000
IND,Myles Turner,3410284
IND,Domantas Sabonis,2659800
IND,T.J. Leaf,2407560
IND,Monta Ellis,2245400
IND,Aaron Holiday,1911960
IND,Nik Stauskas,1621415
IND,Wade Baldwin,1544951
IND,Ike Anigbogu,1378242
IND,Alize Johnson,838464
IND,Wesley Matthews,737715
IND,Edmond Sumner,449794
IND,Ben Moore,160096
IND,Stephan Hicks,47371
IND,Davon Reed,0
DET,Blake Griffin,32088932
DET,Andre Drummond,25434263
DET,Reggie Jackson,17043478
DET,Jon Leuer,10002681
DET,Langston Galloway,7000000
DET,Ish Smith,6000000
DET,Josh Smith,5331729
DET,Glenn Robinson,4075000
DET,Luke Kennard,3275280
DET,Thon Maker,2799720
DET,José Calderón,2393887
DET,Zaza Pachulia,2393887
DET,Wayne Ellington,2383076
DET,Henry Ellenson,1857480
DET,Sviatoslav Mykhailiuk,1487694
DET,Bruce Brown,838464
DET,Khyri Thomas,838464
DET,Kalin Lucas,0
DET,Isaiah Whitehead,0
CHI,Otto Porter,26011913
CHI,Zach LaVine,19500000
CHI,Robin Lopez,14357750
CHI,Ömer Aşık,11286516
CHI,Cristiano Felício,8470980
CHI,Lauri Markkanen,4536120
CHI,Wendell Carter,4441200
CHI,Kris Dunn,4221000
CHI,Cameron Payne,3263295
CHI,Carmelo Anthony,2393887
CHI,Denzel Valentine,2280600
CHI,Chandler Hutchison,1991520
CHI,MarShon Brooks,1656092
CHI,Timothé Luwawu-Cabarrot,1544951
CHI,Wayne Selden,1544951
CHI,Antonio Blakeney,1349383
CHI,Ryan Arcidiacono,1349383
CHI,Shaquille Harrison,1311265
CHI,Michael Carter-Williams,1200000
CHI,Walt Lemon,99107
CHI,JaKarr Sampson,88531
CHI,Brandon Sampson,0
CHI,Rawle Alkins,0
CLE,Kevin Love,24119025
CLE,Tristan Thompson,17469565
CLE,J.R. Smith,14720000
CLE,Brandon Knight,14631250
CLE,Jordan Clarkson,12500000
CLE,John Henson,11327466
CLE,Matthew Dellavedova,9607500
CLE,Collin Sexton,4068600
CLE,Marquese Chriss,3206160
CLE,Cedi Osman,2775000
CLE,Channing Frye,2393887
CLE,Larry Nance,2272391
CLE,Ante Žižić,1952760
CLE,David Nwaba,1512601
CLE,Isaiah Taylor,950000
CLE,Nik Stauskas,540472
CLE,Patrick McCaw,323529
CLE,Cameron Payne,177062
CLE,Kobi Simmons,76236
CLE,Jaron Blossomgame,0
CLE,Deng Adel,0
ORL,Aaron Gordon,21590909
ORL,Evan Fournier,17000000
ORL,Timofey Mozgov,16000000
ORL,Nikola Vučević,12750000
ORL,Terrence Ross,10500000
ORL,Markelle Fultz,8339880
ORL,D.J. Augustin,7250000
ORL,Jonathan Isaac,4969080
ORL,Mohamed Bamba,4865040
ORL,Jerian Grant,2639314
ORL,Jarell Martin,2416222
ORL,Wesley Iwundu,1378242
ORL,Khem Birch,1378242
ORL,Melvin Frazier,1050000
ORL,Shelvin Mack,1000000
ORL,Isaiah Briscoe,838464
ORL,C.J. Watson,333333
ORL,Michael Carter-Williams,268083
ORL,Troy Caupain,0
ORL,Amile Jefferson,0
CHO,Nicolas Batum,24000000
CHO,Bismack Biyombo,17000000
CHO,Marvin Williams,14087500
CHO,Cody Zeller,13528090
CHO,Michael Kidd-Gilchrist,13000000
CHO,Kemba Walker,12000000
CHO,Jeremy Lamb,7488372
CHO,Tony Parker,5000000
CHO,Frank Kaminsky,3627842
CHO,Malik Monk,3447480
CHO,Miles Bridges,3206640
CHO,Shelvin Mack,2029463
CHO,Willy Hernangómez,1544951
CHO,Dwayne Bacon,1378242
CHO,Devonte' Graham,988464
CHO,Joe Chealey,0
CHO,J.P. Macura,0
MIA,Chris Bosh,26837720
MIA,Hassan Whiteside,25434263
MIA,Ryan Anderson,20421546
MIA,Goran Dragić,18109175
MIA,James Johnson,14651700
MIA,Kelly Olynyk,12137527
MIA,Dion Waiters,11550000
MIA,Josh Richardson,9367200
MIA,Justise Winslow,3448926
MIA,Bam Adebayo,2955840
MIA,Udonis Haslem,2393887
MIA,Dwyane Wade,2393887
MIA,Derrick Jones,1512601
MIA,A.J. Hammons,350088
MIA,Charles Cooke,76236
MIA,Emanuel Terry,47371
MIA,Yante Maten,14211
MIA,Duncan Robinson,9474
MIA,Kendrick Nunn,4737
WAS,Bradley Beal,25434262
WAS,Jabari Parker,20000000
WAS,John Wall,19169800
WAS,Ian Mahinmi,15944154
WAS,Trevor Ariza,15000000
WAS,Wesley Johnson,6134520
WAS,Dwight Howard,5337000
WAS,Tomáš Satoranský,3129187
WAS,Sam Dekker,2760095
WAS,Troy Brown,2749080
WAS,Bobby Portis,2494346
WAS,Jeff Green,2393887
WAS,Thomas Bryant,1378242
WAS,Chasson Randle,991072
WAS,Martell Webster,833333
WAS,Okaro White,264919
WAS,Ron Baker,170915
WAS,John Jenkins,99290
WAS,Gary Payton,85458
WAS,Jordan McRae,17092
WAS,Tarik Phillip,9474
WAS,Devin Robinson,0
ATL,Carmelo Anthony,25534253
ATL,Kent Bazemore,18089887
ATL,Jeremy Lin,13071063
ATL,Miles Plumlee,12500000
ATL,Dewayne Dedmon,7200000
ATL,Trae Young,5356440
ATL,Alex Len,4350000
ATL,Taurean Waller-Prince,2526840
ATL,Justin Anderson,2516048
ATL,Vince Carter,2393887
ATL,Jamal Crawford,2304226
ATL,John Collins,2299080
ATL,Kevin Huerter,2250960
ATL,DeAndre' Bembry,1634640
ATL,Omari Spellman,1620480
ATL,Daniel Hamilton,1349383
ATL,Jabari Bird,1349383
ATL,Jaylen Adams,236854
ATL,Deyonta Davis,196553
ATL,Tyler Zeller,106974
ATL,B.J. Johnson,94742
ATL,Isaac Humphries,47371
ATL,Jordan Sibert,47371
ATL,Alex Poythress,0
DEN,Paul Millsap,29230769
DEN,Nikola Jokić,24605181
DEN,Gary Harris,16517857
DEN,Mason Plumlee,12917808
DEN,Will Barton,11830358
DEN,Jamal Murray,3499800
DEN,Trey Lyles,3364249
DEN,Michael Porter,2894160
DEN,Juan Hernangómez,2166360
DEN,Isaiah Thomas,2029463
DEN,Torrey Craig,2000000
DEN,Tyler Lydon,1874640
DEN,Malik Beasley,1773840
DEN,Monte Morris,1349383
DEN,Jarred Vanderbilt,838464
DEN,Nick Young,311070
DEN,Brandon Goodwin,66319
DEN,Emanuel Terry,35000
DEN,Thomas Welsh,0
POR,Damian Lillard,27977689
POR,CJ McCollum,25759766
POR,Evan Turner,17868853
POR,Jusuf Nurkić,11111111
POR,Maurice Harkless,10837079
POR,Meyers Leonard,10595506
POR,Al-Farouq Aminu,6957105
POR,Zach Collins,3628920
POR,Rodney Hood,3472888
POR,Andrew Nicholson,2844430
POR,Seth Curry,2795000
POR,Anderson Varejão,1913345
POR,Anfernee Simons,1835520
POR,Jake Layman,1544951
POR,Skal Labissière,1544951
POR,Gary Trent,838464
POR,Enes Kanter,653556
POR,Festus Ezeli,333333
UTA,Rudy Gobert,23241573
UTA,Derrick Favors,16000000
UTA,Ricky Rubio,14975000
UTA,Joe Ingles,13045455
UTA,Dante Exum,9100000
UTA,Kyle Korver,7560000
UTA,Jae Crowder,7305825
UTA,Thabo Sefolosha,5250000
UTA,Ekpe Udoh,3360000
UTA,Donovan Mitchell,3111480
UTA,Raul Neto,2150000
UTA,Grayson Allen,2074320
UTA,Tony Bradley,1679520
UTA,Georges Niang,1512601
UTA,Royce O'Neale,1378242
UTA,Naz Mitrou-Long,0
UTA,Tyler Cavanaugh,0
OKC,Russell Westbrook,35654150
OKC,Paul George,30560700
OKC,Steven Adams,24157304
OKC,Dennis Schröder,15500000
OKC,Andre Roberson,10000000
OKC,Jerami Grant,8653847
OKC,Patrick Patterson,5451600
OKC,Álex Abrines,3575183
OKC,Raymond Felton,2393887
OKC,Terrance Ferguson,2118840
OKC,Nerlens Noel,1757429
OKC,Abdel Nader,1378242
OKC,Kyle Singler,999200
OKC,Hamidou Diallo,838464
OKC,Markieff Morris,573295
OKC,Deonte Burton,151587
OKC,Scotty Hopson,85458
OKC,Richard Solomon,47371
OKC,Donte Grantham,0
OKC,Jawun Evans,0
MIN,Andrew Wiggins,25467250
MIN,Jeff Teague,19000000
